,thread_id,created_at,created_by,message
3683,TjYPd9nD7AS7031757550008NgzwG5Sd,2020-02-04T04:58:36.549489+00:00,Customer,"No, not at this time"
3685,ToyfZjYVzPTD162817129688RHRWsx9y,2020-02-03T16:28:45.723201+00:00,Customer,"No, not at this time"
3691,TwniVtrDZsFH193323795621kmYjl4DE,2020-02-05T19:33:27.782198+00:00,Customer,3520 carmona
3695,U5JYDNdbti5h01385625344435A2miro,2020-02-04T01:39:19.030472+00:00,Customer,I already paid a few weeks ago???
3699,U7EsaKwGzKfi2332017328823A8V2eYb,2020-02-04T23:35:11.218327+00:00,Customer,"No, not at this time"
3700,U7EsaKwGzKfi2332017328823A8V2eYb,2020-02-04T23:35:11.320567+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
3709,UFFujcFRFHst174919404843mU4t3wNG,2020-02-03T17:51:14.010874+00:00,Customer,"No, not at this time"
3711,UNpvkieitbRk205943140102YR5Nt9dq,2020-02-03T20:59:57.277855+00:00,Customer,"No, not at this time"
3720,UebQGamhNXMj210054892434821FYFPl,2020-02-03T21:01:16.828864+00:00,Customer,"No, not at this time"
3724,UiUZTg2CVG231817067219695u3X97n2,2020-02-05T18:17:40.701042+00:00,Customer,"No, not at this time"
3728,UmV6GZMujzcM175049570245ekHFErPS,2020-02-03T17:50:57.014929+00:00,Customer,"No, not at this time"
3732,UuE5gxHsEtHs164050857214UCWljiD7,2020-02-03T19:07:12.160733+00:00,Customer,"No, not at this time"
3750,VGu7u2DfiZWd171300583237YVYAjwtx,2020-02-04T17:13:25.888339+00:00,Customer,"No, not at this time"
3756,VLAxKM97WLsD205853126280hAFXMCxU,2020-02-03T20:59:10.808842+00:00,Customer,"No, not at this time"
3762,VTL6iS2qkm3g175841943191MscHEvzg,2020-02-03T18:17:05.921490+00:00,Customer,"No, not at this time"
3766,VXCZURyGw4NR172810736371slMv2CVE,2020-02-03T17:29:21.278234+00:00,Customer,"No, not at this time"
3786,W5nvHJiU2q4v002735617844PlnIY7br,2020-02-05T00:27:50.207889+00:00,Customer,"No, not at this time"
3787,W5nvHJiU2q4v002735617844PlnIY7br,2020-02-05T00:27:50.309412+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
3823,WzpoSA934W5V231504842541eeJDk20p,2020-02-04T23:23:16.509599+00:00,Customer,"No, not at this time"
3827,X4PNY6PMUDrW041601241122QZ6hRdRv,2020-02-04T04:16:01.548297+00:00,Bot,"Hi Harvey! We notice your membership fees are due, would you like to make a payment now?"
3828,X4PNY6PMUDrW041601241122QZ6hRdRv,2020-02-04T04:16:14.117630+00:00,Customer,"No, not at this time"
3836,XFWbAvMqvpDw004316686159ka1gMQe9,2020-02-12T00:43:50.132107+00:00,Customer,why is this so slow?!  And listings are showing up twice!
3844,XNUwUozBCn8B235857883903CWtD0z8u,2020-02-08T00:00:28.834805+00:00,Customer,new email is team@blankenshipco.com
3877,Y7r2mDYYTuKG211637089175BnKpkbP3,2020-02-07T21:17:04.135533+00:00,Customer,Does Santa Clarita have its own area #
3878,Y7r2mDYYTuKG211637089175BnKpkbP3,2020-02-07T21:19:10.434874+00:00,Bot,so you will need to choose one of those areas.
3879,Y7r2mDYYTuKG211637089175BnKpkbP3,2020-02-07T21:19:36.118577+00:00,Customer,"My address is 27307 Ellery Pl, Santa Clarita. Can you tell me what area that would be then?"
3880,Y7r2mDYYTuKG211637089175BnKpkbP3,2020-02-07T21:21:39.321180+00:00,Bot,"Thank you for waiting.  
"
3894,YSRzsgcgQCQA20522132464477LUqnVL,2020-02-03T20:57:35.783785+00:00,Customer,"No, not at this time"
3899,YYw9NeQAKELP223747915615Scw1v9Lh,2020-02-05T22:38:34.683347+00:00,Customer,how does vesta plus work?
3901,YZTnVsHUh2Wa230925491870aL879yAm,2020-02-06T23:09:41.893891+00:00,Customer,Hi
3902,YZTnVsHUh2Wa230925491870aL879yAm,2020-02-06T23:09:48.493283+00:00,Bot,I'm not sure I can understand that.You can reach out to our customer support during the following hours:Monday to Thursday 8 am - 7 pmFriday 9 am - 7 pmSaturday 9 am - 2 pmSunday 9 am - 1 pmCall us at (310) 358-1833Email us at helpdesk@themls.com
3903,YZTnVsHUh2Wa230925491870aL879yAm,2020-02-06T23:11:57.877662+00:00,Bot,Thank you.
3904,YZTnVsHUh2Wa230925491870aL879yAm,2020-02-06T23:13:18.179890+00:00,Bot,Thank you for waiting.  
3905,YZTnVsHUh2Wa230925491870aL879yAm,2020-02-06T23:23:34.629712+00:00,Customer,Keller Williams Realty Los Feliz
3909,Yf3hbG66kidb172320106710TuuCeOhI,2020-02-05T17:25:06.811830+00:00,Customer,"No, not at this time"
3913,YnBdx4mHS2jp211523413895gfCUPHr2,2020-02-04T21:15:23.779431+00:00,Bot,"Hi Kristian! We notice your membership fees are due, would you like to make a payment now?"
3914,YnBdx4mHS2jp211523413895gfCUPHr2,2020-02-04T21:16:04.761130+00:00,Customer,"No, not at this time"
3917,YqNEUvs3hVkY215952275886YSUAigDu,2020-02-04T22:02:37.198698+00:00,Customer,"No, not at this time"
3928,Z574ypw6s4ph010634068079NM6zxZ5J,2020-02-04T01:06:45.785655+00:00,Customer,"No, not at this time"
3933,ZCxvQ9QVbR9T194147953606z91aL32E,2020-02-09T19:41:52.450152+00:00,Bot,human_handover
3934,ZCxvQ9QVbR9T194147953606z91aL32E,2020-02-09T19:42:07.092600+00:00,Customer,Is there a way to copy an incomplete listings information to use?
3941,ZMCLJUQgV5ZK070438846119gwKIiKgV,2020-02-04T07:04:39.180279+00:00,Bot,"Hi Joshua! We notice your membership fees are due, would you like to make a payment now?"
3942,ZMCLJUQgV5ZK070438846119gwKIiKgV,2020-02-04T07:04:43.582445+00:00,Customer,"No, not at this time"
3958,ZiZFPuLKBGMZ215011270117la6nZsv9,2020-02-05T21:50:32.287373+00:00,Customer,Hello I need to update my company name - We have changed it and did submit the form already.
3959,ZiZFPuLKBGMZ215011270117la6nZsv9,2020-02-05T21:50:33.207635+00:00,Bot,"If you are switching Real Estate Firms, please complete the MLS Transfer Form which can be found here. After completion, please submit form back to Membership@corp.themls.com."
3960,Zib6zfxGUY4p020113526996hty82QEV,2020-02-05T02:01:33.277104+00:00,Customer,"No, not at this time"
3973,ZthdjodyYnC7211555145477RmSFsTmJ,2020-02-03T21:16:02.390016+00:00,Customer,"No, not at this time"
3975,ZuUFaBLK5m4q191300023887AhBdwYtH,2020-02-05T19:13:38.519539+00:00,Customer,no
3976,ZuUFaBLK5m4q191300023887AhBdwYtH,2020-02-05T19:14:10.678686+00:00,Customer,I can not work when this iopen
3977,ZuUFaBLK5m4q191300023887AhBdwYtH,2020-02-05T19:14:11.365080+00:00,Bot,I'm not sure I can understand that.You can reach out to our customer support during the following hours:Monday to Thursday 8 am - 7 pmFriday 9 am - 7 pmSaturday 9 am - 2 pmSunday 9 am - 1 pmCall us at (310) 358-1833Email us at helpdesk@themls.com
3978,ZuUFaBLK5m4q191300023887AhBdwYtH,2020-02-05T19:14:47.788882+00:00,Customer,please remove this window
3979,Zw7wheSQN29f032941531536vg1Jeoxy,2020-02-05T03:30:16.821076+00:00,Customer,"No, not at this time"
3981,ZzUPcSGF8TKR195004076481pe5hzhLz,2020-02-05T19:50:04.372120+00:00,Bot,"Hi Jason, how can I help you?"
3982,ZzUPcSGF8TKR195004076481pe5hzhLz,2020-02-05T19:52:59.531347+00:00,Customer,how to stop this pop up
3997,a18ee26da4c74b6f993df8b8f7170ee3,2021-07-11T09:09:03.718000+00:00,Customer,Property Requirement
3998,a18ee26da4c74b6f993df8b8f7170ee3,2021-07-11T09:09:43.399000+00:00,Customer,+919903313329
3999,a18ee26da4c74b6f993df8b8f7170ee3,2021-07-11T09:09:58.928000+00:00,Customer,2 BHK
4000,a18ee26da4c74b6f993df8b8f7170ee3,2021-07-11T09:10:38.013000+00:00,Bot,Take a look at
4001,a18ee26da4c74b6f993df8b8f7170ee3,2021-07-11T09:11:59.312000+00:00,Bot,"We already have your name and contact number.

Could you also please share an email id of yours to send our project details?"
4002,a18ee26da4c74b6f993df8b8f7170ee3,2021-07-11T09:12:36.411000+00:00,Bot,"Lastly, your preferred budget?"
4006,a237f3971e75431ba91c574a74297d6b,2021-07-28T19:12:11.549000+00:00,Customer,Vendor
4019,a37c644603464af3bbd8ab6fa74dd83a,2021-11-09T10:39:12.118000+00:00,Bot,What can I help you with today?
4020,a37c644603464af3bbd8ab6fa74dd83a,2021-11-09T10:39:54.309000+00:00,Customer,Others
4028,a3f676b5db5b46a99c10643044843e36,2021-11-10T13:30:48.210000+00:00,Customer,North Kolkata
4037,a57e2f230e924cf5b607a876c2be3297,2021-07-31T16:37:01.878000+00:00,Bot,How many bedrooms are you looking for?
4038,a57e2f230e924cf5b607a876c2be3297,2021-07-31T16:37:13.708000+00:00,Customer,Eternis on Jessore Road
4039,a57e2f230e924cf5b607a876c2be3297,2021-07-31T16:37:23.784000+00:00,Customer,Price
4040,a57e2f230e924cf5b607a876c2be3297,2021-07-31T16:37:34.265000+00:00,Customer,Available Sizes & Floor Plans
4041,a57e2f230e924cf5b607a876c2be3297,2021-07-31T16:37:37.729000+00:00,Customer,1252 sqft
4042,a57e2f230e924cf5b607a876c2be3297,2021-07-31T16:37:52.840000+00:00,Customer,Price
4058,a6ae4af86c264ccb836efc2e656ec139,2021-11-10T06:45:43.788000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
4059,a6ae4af86c264ccb836efc2e656ec139,2021-11-10T06:45:49.263000+00:00,Customer,Others
4068,a6d1f8be832541a89af267d4ecec1bc8,2021-08-04T11:37:57.338000+00:00,Bot,What can I help you with today?
4069,a6d1f8be832541a89af267d4ecec1bc8,2021-08-04T11:38:18.663000+00:00,Customer,Land for Sale
4073,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:41:35.977000+00:00,Customer,Property Requirement
4074,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:42:17.923000+00:00,Customer,+919560432221
4075,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:42:21.446000+00:00,Bot,How many bedrooms are you looking for?
4076,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:42:53.079000+00:00,Bot,"Presenting NATURA, your nature-inspired homes where life is greener. In the heart of South Kolkata, near New Alipore petrol pump, Srijan Realty brings you an abode which is a perfect blend of Luxury & Nature.

NATURA residences are ones which you have always dreamed about.

Natura with 4 towers of G+10/G+11 are 3 sides open with 75% Open Space.

Natura offer 2/3/4 BHK apartments on 208 Cottahs (approx) of land area."
4077,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:43:06.240000+00:00,Bot,"Natura is 1.5 KM from New Alipore petrol pump with the best locations just minutes away.

Our property is one of the most impressive ones in this area. 
▪ 2.2 from km from Rabindra Sarovar Metro
▪ 3.1 km from Mahanayak Uttam Kumar Metro
▪ 2.4 from km Tollygunge Station
▪ 3.1 km from Tollygunge Bus Depot"
4078,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:43:06.241000+00:00,Bot,Take a look at
4079,a78f9f1e270047589fc81acebe95857a,2021-08-04T14:43:17.879000+00:00,Bot,"We have designed a state of the art Experience Centre to show you everything you may want to know about the project.

Lets get you there!"
4092,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:32:00.988000+00:00,Bot,A phone number we can contact you on?.
4093,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:32:33.024000+00:00,Customer,"Ozone on E M Bypass main road, Near Sahid Khudiram Metro"
4094,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:32:33.179000+00:00,Bot,"Ozone is located on EM Bypass, Near Shahid Khudiram Metro, South Kolkata.

The project comprises of 450 plus luxury home with 2, 3 & 4BHK options."
4095,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:32:51.558000+00:00,Customer,Price
4096,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:32:52.273000+00:00,Bot,The price of 3BHK flats start from Rs. 91.33 lacs onwards
4097,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:32:52.274000+00:00,Bot,Take a look at
4098,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:35:57.317000+00:00,Customer,1343 sqft
4099,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:35:57.477000+00:00,Bot,Take a look at
4100,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:36:37.666000+00:00,Customer,Possession
4101,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:37:25.614000+00:00,Bot,Take a look at
4102,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:37:30.128000+00:00,Customer,Available Sizes & Floor Plans
4103,a8566cf883b846fb83dd28b94f6755b5,2021-07-11T11:37:30.277000+00:00,Bot,"We have the following sizes available in 3 BHK.

Click on one to check the unit plan."
4118,a9dcb930e4974e2496229ac80b5129ca,2021-08-05T09:42:34.935000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
4119,a9dcb930e4974e2496229ac80b5129ca,2021-08-05T09:43:06.108000+00:00,Customer,Residential
4120,a9dcb930e4974e2496229ac80b5129ca,2021-08-05T09:43:09.430000+00:00,Customer,4 BHK
4122,a9ff534dc27a4d329673337687311c32,2021-07-26T15:51:24.870000+00:00,Customer,Property Requirement
4123,a9ff534dc27a4d329673337687311c32,2021-07-26T15:51:25.197000+00:00,Bot,Let's start with your name.
4143,aSyu6EgkwCaW175632748989naKqU6AC,2020-02-05T17:56:54.059654+00:00,Customer,Go Away... very annoying
4152,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:11:26.647000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
4153,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:12:01.363000+00:00,Customer,+916297692616
4154,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:12:28.650000+00:00,Bot,Are you looking to get a store in Galaxy Mall?
4155,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:13:52.457000+00:00,Customer,S
4156,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:13:52.745000+00:00,Bot,"Okay, and what is your business about?"
4157,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:14:18.082000+00:00,Bot,Thanks! Let's get you in touch with our property advisor.
4158,aa418230b46e4b46a9173f7e1570bbcd,2021-07-24T17:15:00.523000+00:00,Customer,saphikulaisalama33@gmail.com
4160,aa63161a4deb479d8928570ec9bbd021,2021-07-11T06:55:14.404000+00:00,Customer,Rubin 
4161,aa63161a4deb479d8928570ec9bbd021,2021-07-11T06:55:14.873000+00:00,Bot,A phone number we can contact you on?.
4162,aa63161a4deb479d8928570ec9bbd021,2021-07-11T06:57:21.411000+00:00,Bot,"PS Srijan Corporate Park is located at Sector V Salt Lake, Kolkata."
4163,aa63161a4deb479d8928570ec9bbd021,2021-07-11T07:02:29.075000+00:00,Bot,"Great! We will contact you at the earliest.

In the meanwhile if you would like to reach out to us you can call us at 033 4040 2020 (10.30 am to 6.30 pm)"
4165,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:20:28.717000+00:00,Bot,What can I help you with today?
4166,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:21:08.791000+00:00,Customer,Kothari
4167,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:21:09.747000+00:00,Bot,"That's a lovely name, Kothari!"
4168,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:21:29.823000+00:00,Bot,What kind of property are you looking for?
4169,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:21:35.749000+00:00,Customer,Residential
4170,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:21:59.334000+00:00,Customer,Central Kolkata
4171,aaad3d244e4140f6b3fef60754d9db9e,2021-11-08T17:21:59.714000+00:00,Bot,We have the following properties available in Central Kolkata
4173,aacc9bd7214647b0ba5122b8c94ac263,2021-07-27T16:15:27.420000+00:00,Customer,Property Requirement
4178,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:46:39.242000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
4179,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:46:49.411000+00:00,Customer,Property Requirement
4180,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:46:49.769000+00:00,Bot,Let's start with your name.
4181,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:47:57.088000+00:00,Customer,3bhk complex price how much
4182,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:48:25.183000+00:00,Bot,What kind of property are you looking for?
4183,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:48:49.938000+00:00,Bot,We have the following properties within North Kolkata
4184,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:49:03.782000+00:00,Bot,Take a look at
4185,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:49:32.374000+00:00,Customer,Towers
4186,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:49:48.750000+00:00,Customer,Available Sizes & Floor Plans
4187,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:49:49.079000+00:00,Bot,We have the following sizes available in 3 BHK. Click on one to check the unit plan.
4188,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:50:13.036000+00:00,Customer,Possession
4189,ab38c53d156244718ba0a0077cce808b,2021-08-04T09:50:13.182000+00:00,Bot,"Following are the possesion date of the available blocks:

▪ Block 1: 31st July 2022 plus 1 year grace period
▪ Block 2: Dec 2022 + 1 yr grace period
▪ Block 3: Dec 2020 +1yr grace period
▪ Block 4: 31st Aug 2020 +1yr grace period
▪ Block 5: 30th Jun, 2020 + 1 yr grace period
▪ Block 6: 7 Nov 2019 +1 yr grace period
▪ Block 7: 05 Nov 2019 + 1 yr grace period
▪ Block 8: 30th Apr 2021 + 1 yr grace period
▪ Block 9: 30th June 2021 + 1 yr grace period
▪ Block 10: 15th Sep 2021+1 yr grace period
▪ Block 11: 31st Dec 2021 + 1 year grace period
▪ Block 13: 30th April 2022 plus 1 year grace period"
4202,ac04dc3e6b4d46c0aff7ad8b080b623b,2021-11-08T19:38:42.715000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
4203,ac04dc3e6b4d46c0aff7ad8b080b623b,2021-11-08T19:38:42.716000+00:00,Bot,What can I help you with today?
4204,ac04dc3e6b4d46c0aff7ad8b080b623b,2021-11-08T19:39:39.688000+00:00,Customer,Residential
4205,ac04dc3e6b4d46c0aff7ad8b080b623b,2021-11-08T19:40:45.933000+00:00,Bot,"""Imagine a vibrant city life surrounded by the quiet foot-prints of nature. Opposite to NSG hub on Badu road and 2.2 km from Madhyamgram Chowmatha – Eternia will be an urban living habitat engulfed byacres of green paradise.

Native birds, regional trees and a large natural water body surround the locality. A simple walk round this place would take you to a quaint fiction.

Eternia will be the new Madhyamgram."""
4206,ac04dc3e6b4d46c0aff7ad8b080b623b,2021-11-08T19:42:25.307000+00:00,Customer,amitmazumdar88@gmail.com
4210,ac9a54e9ec504bc8ac0120549148001b,2021-07-25T06:29:44.278000+00:00,Customer,Vendor
4214,acdec5eaf51145e4ae5b7072c91e0b35,2021-07-25T06:29:54.809000+00:00,Bot,What kind of property are you looking for?
4215,acdec5eaf51145e4ae5b7072c91e0b35,2021-07-25T06:30:22.706000+00:00,Customer,PS Srijan Corporate Park
4216,acdec5eaf51145e4ae5b7072c91e0b35,2021-07-25T06:30:39.444000+00:00,Bot,What would be your required size in sqft for a project like this?
4253,af08ba5b747b40658244a432c30c8027,2021-07-31T19:07:01.196000+00:00,Customer,G Nandi
4256,af326fb6d86142cdacc4754a4238c3e4,2021-07-27T07:29:20.342000+00:00,Customer,Praditya Saha
4257,af326fb6d86142cdacc4754a4238c3e4,2021-07-27T07:29:21.183000+00:00,Bot,"That's a lovely name, Praditya Saha!"
4258,af326fb6d86142cdacc4754a4238c3e4,2021-07-27T07:29:30.712000+00:00,Customer,+917439581225
4261,af5d969330f642d7ab928ebaf9b22563,2021-07-08T10:28:47.346000+00:00,Customer,Job Related Inquiry
4283,azgKebaFvX6x220456446564lyx9OBVB,2020-02-04T22:05:04.621911+00:00,Customer,"No, not at this time"
4284,b04cbac2601d4264861ece814226cb9c,2021-07-25T03:42:06.861000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
4285,b04cbac2601d4264861ece814226cb9c,2021-07-25T03:43:20.448000+00:00,Customer,+919934503706
4286,b04cbac2601d4264861ece814226cb9c,2021-07-25T03:43:36.366000+00:00,Customer,Residential
4287,b04cbac2601d4264861ece814226cb9c,2021-07-25T03:43:43.471000+00:00,Bot,Which location within Kolkata are you looking for?
4294,b0e4241c6ea14c5f82fcfccf45ee0a68,2021-07-27T16:25:55.273000+00:00,Customer,Job Related Inquiry
4295,b0e4241c6ea14c5f82fcfccf45ee0a68,2021-07-27T16:25:55.549000+00:00,Bot,"I am happy to know that you are interested to join Srijan Realty. Please drop your CV at hr@srijanrealty.com.

Someone from our HR department will get back to you incase your CV matched with any of our requirements."
